"","TeamID","TeamName","Seed","Season","DayNum","TeamScore","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF","Outcome","WinPercentage"
"481",1211,"Gonzaga","X01",2021,103,100,36,59,10,21,18,21,3,28,19,11,10,6,0,"W",1
"482",1211,"Gonzaga","X01",2021,108,87,33,54,8,14,13,17,3,19,16,15,6,4,14,"W",1
"483",1211,"Gonzaga","X01",2021,110,106,40,72,5,19,21,25,13,31,10,14,14,3,17,"W",1
"484",1211,"Gonzaga","X01",2021,115,89,33,64,7,24,16,21,9,28,21,16,7,1,17,"W",1
"485",1211,"Gonzaga","X01",2021,117,86,28,48,9,17,21,32,2,17,17,11,9,1,18,"W",1
"486",1211,"Gonzaga","X01",2021,126,78,33,62,5,15,7,11,8,33,13,13,6,0,16,"W",1
"487",1211,"Gonzaga","X01",2021,127,88,29,57,12,26,18,27,4,27,14,6,4,2,11,"W",1
"488",1213,"Grand Canyon","X15",2021,23,69,24,58,6,21,15,22,11,32,12,13,5,2,0,"W",1
"489",1213,"Grand Canyon","X15",2021,29,88,38,69,7,26,5,15,16,36,20,14,4,1,0,"W",1
"490",1213,"Grand Canyon","X15",2021,39,87,30,52,9,19,18,23,6,24,14,13,4,5,0,"W",1
"491",1213,"Grand Canyon","X15",2021,41,70,23,48,5,15,19,23,4,27,12,18,7,0,16,"L",0.75
"492",1213,"Grand Canyon","X15",2021,48,65,28,57,2,14,7,13,5,24,14,13,4,3,0,"L",0.6
"493",1213,"Grand Canyon","X15",2021,50,64,27,53,5,20,5,8,6,21,15,15,2,1,0,"L",0.5
"494",1213,"Grand Canyon","X15",2021,67,75,24,53,5,17,22,30,9,22,19,12,1,1,0,"W",0.571428571428571
"495",1213,"Grand Canyon","X15",2021,68,59,19,41,6,18,15,24,8,30,10,12,1,9,0,"W",0.625
"496",1213,"Grand Canyon","X15",2021,81,77,27,62,8,23,15,21,13,28,11,16,6,4,0,"W",0.666666666666667
"497",1213,"Grand Canyon","X15",2021,82,81,28,57,7,22,18,24,8,30,14,10,7,2,0,"W",0.7
"498",1213,"Grand Canyon","X15",2021,88,70,26,49,7,18,11,12,3,21,18,10,0,0,0,"W",0.727272727272727
"499",1213,"Grand Canyon","X15",2021,89,65,26,54,5,19,8,11,9,22,12,10,5,1,14,"W",0.75
"500",1213,"Grand Canyon","X15",2021,109,71,25,54,3,15,18,29,8,32,16,8,3,6,16,"W",0.769230769230769
"501",1213,"Grand Canyon","X15",2021,110,62,22,59,9,22,9,18,14,24,14,14,1,1,19,"L",0.714285714285714
"502",1213,"Grand Canyon","X15",2021,116,57,21,55,6,23,9,14,8,27,13,18,2,2,22,"L",0.666666666666667
"503",1213,"Grand Canyon","X15",2021,117,81,25,52,9,23,22,27,9,28,18,18,5,1,21,"W",0.6875
"504",1213,"Grand Canyon","X15",2021,123,55,23,59,7,23,2,3,5,24,14,12,8,6,16,"L",0.647058823529412
"505",1213,"Grand Canyon","X15",2021,124,74,27,54,6,17,14,23,9,27,14,10,4,1,15,"W",0.666666666666667
"506",1213,"Grand Canyon","X15",2021,130,81,28,56,8,21,17,22,12,34,12,14,7,7,15,"W",0.684210526315789
"507",1213,"Grand Canyon","X15",2021,131,74,26,55,8,21,14,18,9,27,11,8,4,0,13,"W",0.7
"508",1216,"Hartford","Z16",2021,25,57,16,50,4,15,21,27,9,22,4,15,8,0,0,"L",0
"509",1216,"Hartford","Z16",2021,29,53,20,52,7,23,6,9,5,17,7,10,5,0,0,"L",0
"510",1216,"Hartford","Z16",2021,30,66,26,67,8,28,6,10,10,28,7,10,7,3,0,"W",0.333333333333333
"511",1216,"Hartford","Z16",2021,32,80,29,64,12,29,10,15,7,27,13,11,11,1,0,"W",0.5
"512",1216,"Hartford","Z16",2021,35,67,26,59,5,24,10,17,10,23,13,6,9,4,0,"W",0.6
"513",1216,"Hartford","Z16",2021,47,63,22,50,9,21,10,16,10,23,11,19,8,1,0,"W",0.666666666666667
"514",1216,"Hartford","Z16",2021,48,65,24,52,9,23,8,13,11,24,13,15,6,1,0,"W",0.714285714285714
"515",1216,"Hartford","Z16",2021,55,69,25,57,14,32,5,10,4,19,12,13,9,2,0,"L",0.625
"516",1216,"Hartford","Z16",2021,56,51,11,44,5,20,24,33,7,26,7,13,5,2,18,"L",0.555555555555556
"517",1216,"Hartford","Z16",2021,61,76,29,53,8,18,10,16,6,28,11,13,7,3,0,"W",0.6
"518",1216,"Hartford","Z16",2021,62,77,27,52,13,22,10,12,6,13,17,10,10,2,11,"W",0.636363636363636
"519",1216,"Hartford","Z16",2021,68,62,24,50,6,20,8,12,3,21,9,18,7,0,0,"L",0.583333333333333
"520",1216,"Hartford","Z16",2021,69,75,26,54,6,23,17,21,4,20,10,10,9,1,16,"W",0.615384615384615
"521",1216,"Hartford","Z16",2021,75,70,27,57,6,21,10,15,8,27,11,12,10,4,0,"W",0.642857142857143
"522",1216,"Hartford","Z16",2021,76,49,17,53,8,29,7,10,5,28,9,11,3,1,20,"L",0.6
"523",1216,"Hartford","Z16",2021,89,59,23,65,3,26,10,12,9,22,11,7,9,2,0,"W",0.625
"524",1216,"Hartford","Z16",2021,90,49,18,55,3,22,10,14,4,22,13,15,6,7,0,"L",0.588235294117647
"525",1216,"Hartford","Z16",2021,103,57,22,58,8,34,5,8,12,22,15,17,5,2,0,"L",0.555555555555556
"526",1216,"Hartford","Z16",2021,104,75,28,48,9,19,10,14,3,29,13,14,5,2,0,"W",0.578947368421053
"527",1216,"Hartford","Z16",2021,117,77,29,62,10,26,9,11,11,27,18,11,2,1,16,"W",0.6
"528",1216,"Hartford","Z16",2021,118,83,27,51,8,20,21,27,3,17,12,9,6,2,20,"W",0.619047619047619
"529",1216,"Hartford","Z16",2021,124,71,27,43,10,19,7,11,2,21,10,14,5,2,17,"W",0.636363636363636
"530",1216,"Hartford","Z16",2021,131,64,20,55,3,18,21,25,7,26,7,8,9,4,15,"W",0.652173913043478
"531",1222,"Houston","Y02",2021,23,89,30,72,13,33,16,21,18,29,16,9,11,8,0,"W",1
"532",1222,"Houston","Y02",2021,25,68,24,59,5,17,15,17,15,31,3,16,7,1,0,"W",1
"533",1222,"Houston","Y02",2021,27,64,20,57,8,24,16,21,13,22,9,12,11,4,0,"W",1
"534",1222,"Houston","Y02",2021,33,77,21,55,4,19,31,38,12,22,10,9,11,8,0,"W",1
"535",1222,"Houston","Y02",2021,48,88,33,66,6,22,16,28,21,27,20,10,8,4,0,"W",1
"536",1222,"Houston","Y02",2021,50,76,28,58,10,26,10,15,13,27,14,17,9,8,0,"W",1
"537",1222,"Houston","Y02",2021,54,63,18,50,7,25,20,26,5,18,9,8,9,2,0,"W",1
"538",1222,"Houston","Y02",2021,57,64,20,56,4,21,20,31,11,20,8,10,9,6,0,"L",0.875
"539",1222,"Houston","Y02",2021,62,74,25,64,7,20,17,20,16,26,11,12,8,4,0,"W",0.888888888888889
"540",1222,"Houston","Y02",2021,65,70,23,60,7,22,17,24,15,28,9,10,3,4,0,"W",0.9
"541",1222,"Houston","Y02",2021,68,71,27,61,15,36,2,4,16,31,14,13,4,2,0,"W",0.909090909090909
"542",1222,"Houston","Y02",2021,76,75,28,66,8,25,11,16,15,17,14,8,9,0,0,"W",0.916666666666667
"543",1222,"Houston","Y02",2021,79,86,29,68,13,32,15,22,24,27,16,15,12,3,0,"W",0.923076923076923
"544",1222,"Houston","Y02",2021,82,68,26,55,9,20,7,8,7,27,16,12,6,4,0,"W",0.928571428571429
"545",1222,"Houston","Y02",2021,87,83,31,65,13,32,8,11,14,26,18,10,6,5,0,"W",0.933333333333333
"546",1222,"Houston","Y02",2021,90,70,19,56,8,25,24,32,13,29,8,9,10,4,0,"W",0.9375
"547",1222,"Houston","Y02",2021,93,73,23,59,9,29,18,23,11,24,13,11,4,2,0,"L",0.882352941176471
"548",1222,"Houston","Y02",2021,100,82,33,62,8,25,8,15,9,22,19,8,10,5,0,"W",0.888888888888889
"549",1222,"Houston","Y02",2021,108,63,25,59,8,24,5,11,11,15,10,10,7,5,18,"L",0.842105263157895
"550",1222,"Houston","Y02",2021,111,90,31,66,9,23,19,21,11,33,13,7,6,8,22,"W",0.85
"551",1222,"Houston","Y02",2021,115,81,29,63,13,31,10,11,11,18,15,9,13,8,13,"W",0.857142857142857
"552",1222,"Houston","Y02",2021,118,98,39,65,15,33,5,6,9,24,27,4,11,6,16,"W",0.863636363636364
"553",1222,"Houston","Y02",2021,125,67,22,60,8,28,15,21,14,23,9,10,4,4,16,"W",0.869565217391304
"554",1222,"Houston","Y02",2021,130,77,27,58,12,31,11,15,12,30,21,7,3,7,16,"W",0.875
"555",1222,"Houston","Y02",2021,131,76,25,55,7,22,19,22,8,22,10,12,5,5,21,"W",0.88
"556",1222,"Houston","Y02",2021,132,91,37,66,11,23,6,7,10,26,24,6,8,4,16,"W",0.884615384615385
"557",1228,"Illinois","Y01",2021,23,122,44,75,17,31,17,24,18,40,31,15,5,4,0,"W",1
"558",1228,"Illinois","Y01",2021,24,97,36,60,7,18,18,24,15,37,16,18,6,3,0,"W",1
"559",1228,"Illinois","Y01",2021,25,77,28,58,6,15,15,24,10,32,14,15,3,1,0,"W",1
"560",1228,"Illinois","Y01",2021,30,69,26,59,7,18,10,16,9,24,16,12,3,4,0,"L",0.75
"561",1228,"Illinois","Y01",2021,36,83,29,50,7,11,18,24,3,32,13,18,7,5,0,"W",0.8
"562",1228,"Illinois","Y01",2021,40,78,29,55,3,13,17,28,2,18,10,13,9,2,0,"L",0.666666666666667
"563",1228,"Illinois","Y01",2021,43,92,34,64,7,19,17,25,7,42,21,13,2,2,0,"W",0.714285714285714
"564",1228,"Illinois","Y01",2021,48,88,34,63,9,15,11,15,8,24,20,13,4,0,26,"L",0.625
"565",1228,"Illinois","Y01",2021,51,98,35,63,5,16,23,28,12,21,20,10,5,2,0,"W",0.666666666666667
"566",1228,"Illinois","Y01",2021,54,69,24,54,7,20,14,18,7,31,15,11,5,2,0,"W",0.7
"567",1228,"Illinois","Y01",2021,61,66,25,52,7,20,9,22,5,31,17,11,6,6,0,"W",0.727272727272727
"568",1228,"Illinois","Y01",2021,66,81,27,55,11,27,16,21,9,29,19,15,4,4,0,"W",0.75
"569",1228,"Illinois","Y01",2021,69,63,25,61,5,15,8,12,8,26,15,8,7,2,0,"L",0.692307692307692
"570",1228,"Illinois","Y01",2021,75,81,29,60,9,26,14,20,10,18,15,10,6,1,0,"L",0.642857142857143
"571",1228,"Illinois","Y01",2021,78,79,26,57,7,23,20,28,7,26,18,14,7,8,0,"W",0.666666666666667
"572",1228,"Illinois","Y01",2021,88,80,29,58,8,19,14,17,8,28,15,12,6,1,0,"W",0.6875
"573",1228,"Illinois","Y01",2021,92,75,22,57,7,19,24,32,11,24,10,10,7,3,0,"W",0.705882352941177
"574",1228,"Illinois","Y01",2021,96,75,28,53,5,16,14,21,10,34,16,18,8,1,0,"W",0.722222222222222
"575",1228,"Illinois","Y01",2021,102,77,28,58,7,21,14,22,8,27,15,12,6,8,0,"W",0.736842105263158
"576",1228,"Illinois","Y01",2021,106,73,27,52,8,21,11,22,8,24,16,15,5,2,16,"W",0.75
"577",1228,"Illinois","Y01",2021,110,94,37,66,7,14,13,15,8,27,27,9,9,2,13,"W",0.761904761904762
"578",1228,"Illinois","Y01",2021,113,72,24,60,5,17,19,34,16,24,14,11,4,2,19,"L",0.727272727272727
"579",1228,"Illinois","Y01",2021,115,86,30,62,4,23,22,29,12,31,13,14,8,2,19,"W",0.739130434782609
"580",1228,"Illinois","Y01",2021,117,74,25,48,5,9,19,27,5,34,13,20,5,3,18,"W",0.75
"581",1228,"Illinois","Y01",2021,120,76,30,64,6,13,10,14,11,29,9,12,5,2,20,"W",0.76
"582",1228,"Illinois","Y01",2021,124,73,27,52,4,12,15,24,10,24,12,9,4,1,14,"W",0.769230769230769
"583",1228,"Illinois","Y01",2021,130,90,32,61,5,17,21,31,16,25,16,14,8,1,21,"W",0.777777777777778
"584",1228,"Illinois","Y01",2021,131,82,32,66,3,15,15,20,8,31,22,8,7,6,14,"W",0.785714285714286
"585",1228,"Illinois","Y01",2021,132,91,29,64,9,21,24,32,13,27,15,10,5,2,23,"W",0.793103448275862
"586",1233,"Iona","W15",2021,28,64,24,54,9,20,7,9,9,16,11,21,8,5,0,"L",0
"587",1233,"Iona","W15",2021,33,82,28,65,10,30,16,19,13,30,17,13,5,7,0,"W",0.5
"588",1233,"Iona","W15",2021,36,72,27,58,6,25,12,15,9,18,15,17,6,5,0,"L",0.333333333333333
"589",1233,"Iona","W15",2021,39,70,28,61,7,18,7,11,9,28,14,10,6,2,0,"W",0.5
"590",1233,"Iona","W15",2021,40,52,18,55,3,14,13,18,9,20,8,17,6,1,0,"L",0.4
"591",1233,"Iona","W15",2021,46,70,28,60,4,21,10,17,10,22,16,10,9,6,0,"W",0.5
"592",1233,"Iona","W15",2021,47,72,22,43,11,23,17,28,4,19,18,12,5,3,0,"W",0.571428571428571
"593",1233,"Iona","W15",2021,51,85,28,67,11,32,18,24,17,32,18,12,7,4,0,"W",0.625
"594",1233,"Iona","W15",2021,102,85,26,52,10,21,23,30,8,26,18,20,8,6,0,"W",0.666666666666667
"595",1233,"Iona","W15",2021,103,70,22,50,5,19,21,27,9,20,14,15,9,2,0,"L",0.6
"596",1233,"Iona","W15",2021,107,70,27,60,9,25,7,10,7,25,11,15,5,5,25,"L",0.545454545454545
"597",1233,"Iona","W15",2021,109,91,31,56,8,19,21,28,5,27,20,25,11,9,30,"W",0.583333333333333
"598",1233,"Iona","W15",2021,110,88,27,60,13,28,21,23,11,31,16,17,7,5,21,"W",0.615384615384615
"599",1233,"Iona","W15",2021,127,72,28,60,3,7,13,19,12,37,11,14,7,1,20,"W",0.642857142857143
"600",1233,"Iona","W15",2021,128,55,14,55,7,25,20,24,10,19,9,10,9,2,17,"W",0.666666666666667
"601",1233,"Iona","W15",2021,130,70,23,45,7,15,17,25,8,28,12,15,3,0,20,"W",0.6875
"602",1233,"Iona","W15",2021,131,60,22,50,4,16,12,16,8,27,9,12,5,4,16,"W",0.705882352941177
"603",1234,"Iowa","X02",2021,23,97,32,66,10,30,23,29,20,24,20,9,9,7,0,"W",1
"604",1234,"Iowa","X02",2021,25,103,34,62,12,24,23,31,10,25,27,9,4,6,0,"W",1
"605",1234,"Iowa","X02",2021,31,99,33,70,8,23,25,33,11,42,25,11,4,7,0,"W",1
"606",1234,"Iowa","X02",2021,36,93,34,76,17,40,8,14,13,21,22,10,8,5,0,"W",1
"607",1234,"Iowa","X02",2021,39,105,37,68,11,29,20,24,14,24,20,7,6,3,0,"W",1
"608",1234,"Iowa","X02",2021,41,106,41,73,12,30,12,18,15,29,29,8,12,7,0,"W",1
"609",1234,"Iowa","X02",2021,47,88,35,75,4,22,14,26,12,23,16,12,7,5,0,"L",0.857142857142857
"610",1234,"Iowa","X02",2021,50,70,24,56,12,34,10,14,9,25,21,11,6,4,0,"W",0.875
"611",1234,"Iowa","X02",2021,53,95,29,78,10,30,27,38,21,26,17,7,6,1,0,"L",0.777777777777778
"612",1234,"Iowa","X02",2021,57,87,28,58,11,26,20,25,7,25,17,8,6,2,0,"W",0.8
"613",1234,"Iowa","X02",2021,61,77,26,56,7,18,18,23,9,28,13,15,8,9,0,"W",0.818181818181818
"614",1234,"Iowa","X02",2021,66,89,36,67,13,26,4,6,6,31,22,11,9,2,0,"W",0.833333333333333
"615",1234,"Iowa","X02",2021,69,86,31,56,9,14,15,21,4,35,27,10,3,2,0,"W",0.846153846153846
"616",1234,"Iowa","X02",2021,76,96,33,57,10,24,20,26,6,31,22,9,2,6,0,"W",0.857142857142857
"617",1234,"Iowa","X02",2021,80,69,24,63,5,23,16,21,16,29,14,10,5,3,0,"L",0.8
"618",1234,"Iowa","X02",2021,88,75,31,72,10,25,3,6,11,19,17,8,4,4,0,"L",0.75
"619",1234,"Iowa","X02",2021,92,84,28,56,5,17,23,35,13,25,16,4,3,5,0,"W",0.764705882352941
"620",1234,"Iowa","X02",2021,94,85,30,68,14,32,11,17,11,24,20,6,4,0,0,"L",0.722222222222222
"621",1234,"Iowa","X02",2021,97,65,19,51,8,21,19,22,6,30,5,10,5,5,0,"L",0.684210526315789
"622",1234,"Iowa","X02",2021,100,79,26,60,11,23,16,20,12,26,20,9,6,5,0,"W",0.7
"623",1234,"Iowa","X02",2021,103,88,32,65,13,25,11,19,9,35,24,4,4,5,0,"W",0.714285714285714
"624",1234,"Iowa","X02",2021,108,77,26,51,12,19,13,19,6,34,16,11,2,4,13,"W",0.727272727272727
"625",1234,"Iowa","X02",2021,111,74,26,58,10,25,12,22,9,32,19,15,5,3,15,"W",0.739130434782609
"626",1234,"Iowa","X02",2021,115,57,21,59,6,19,9,11,6,25,4,9,4,3,12,"L",0.708333333333333
"627",1234,"Iowa","X02",2021,118,73,29,62,10,24,5,9,5,26,19,5,5,1,13,"W",0.72
"628",1234,"Iowa","X02",2021,122,102,38,74,16,43,10,16,8,36,25,8,12,7,10,"W",0.730769230769231
"629",1234,"Iowa","X02",2021,125,77,28,55,7,23,14,20,8,26,17,9,2,7,12,"W",0.740740740740741
"630",1234,"Iowa","X02",2021,130,62,26,64,2,20,8,10,12,23,18,8,6,10,15,"W",0.75
"631",1234,"Iowa","X02",2021,131,71,26,64,8,24,11,14,6,28,19,12,5,3,18,"L",0.724137931034483
"632",1242,"Kansas","X03",2021,24,90,33,62,8,18,16,24,5,18,10,15,6,3,0,"L",0
"633",1242,"Kansas","X03",2021,25,94,32,64,9,20,21,28,11,36,17,16,10,4,0,"W",0.5
"634",1242,"Kansas","X03",2021,29,65,20,67,5,21,20,30,14,26,9,10,8,4,0,"W",0.666666666666667
"635",1242,"Kansas","X03",2021,33,65,24,62,4,15,13,19,16,27,8,11,6,5,0,"W",0.75
"636",1242,"Kansas","X03",2021,36,73,26,66,10,22,11,17,11,25,18,12,10,3,0,"W",0.8
"637",1242,"Kansas","X03",2021,39,95,34,71,12,31,15,18,20,32,18,11,8,7,0,"W",0.833333333333333
"638",1242,"Kansas","X03",2021,45,58,19,47,6,18,14,15,3,33,13,15,3,3,0,"W",0.857142857142857
"639",1242,"Kansas","X03",2021,50,79,28,63,16,37,7,10,17,20,19,11,4,5,0,"W",0.875
"640",1242,"Kansas","X03",2021,61,59,20,65,3,23,16,22,12,21,6,11,8,5,0,"L",0.777777777777778
"641",1242,"Kansas","X03",2021,64,93,35,62,8,20,15,20,14,26,21,8,5,4,12,"W",0.8
"642",1242,"Kansas","X03",2021,68,63,23,47,6,20,11,19,5,29,13,15,5,6,0,"W",0.818181818181818
"643",1242,"Kansas","X03",2021,71,70,28,62,5,21,9,9,9,21,9,13,3,6,0,"L",0.75
"644",1242,"Kansas","X03",2021,77,69,25,52,10,19,9,12,8,14,18,15,5,3,0,"L",0.692307692307692
"645",1242,"Kansas","X03",2021,82,68,25,54,8,22,10,14,2,23,12,11,6,2,0,"L",0.642857142857143
"646",1242,"Kansas","X03",2021,87,59,23,56,4,17,9,16,8,27,11,15,8,7,0,"W",0.666666666666667
"647",1242,"Kansas","X03",2021,89,61,20,53,6,24,15,22,4,18,16,7,6,1,0,"L",0.625
"648",1242,"Kansas","X03",2021,92,74,29,67,9,29,7,8,13,28,17,6,6,2,0,"W",0.647058823529412
"649",1242,"Kansas","X03",2021,96,79,29,64,7,20,14,18,15,20,12,17,5,1,0,"L",0.611111111111111
"650",1242,"Kansas","X03",2021,98,78,23,56,5,15,27,34,13,29,13,18,9,6,0,"W",0.631578947368421
"651",1242,"Kansas","X03",2021,101,97,38,72,12,26,9,14,9,32,17,7,9,5,0,"W",0.65
"652",1242,"Kansas","X03",2021,103,64,24,67,7,23,9,12,13,19,15,8,10,3,0,"W",0.666666666666667
"653",1242,"Kansas","X03",2021,107,59,22,48,4,16,11,17,6,26,9,16,11,2,9,"W",0.681818181818182
"654",1242,"Kansas","X03",2021,110,67,25,61,8,26,9,12,10,24,17,6,2,4,18,"W",0.695652173913043
"655",1242,"Kansas","X03",2021,113,72,26,65,8,24,12,21,8,24,14,12,7,6,20,"L",0.666666666666667
"656",1242,"Kansas","X03",2021,117,71,25,49,3,16,18,26,12,31,11,14,1,7,15,"W",0.68
"657",1242,"Kansas","X03",2021,122,67,23,55,5,15,16,24,9,23,12,11,10,4,11,"W",0.692307692307692
"658",1242,"Kansas","X03",2021,129,69,26,56,8,22,9,11,5,21,13,12,10,1,10,"W",0.703703703703704
"659",1251,"Liberty","Y13",2021,23,64,21,52,11,32,11,16,7,17,15,12,6,1,0,"L",0
"660",1251,"Liberty","Y13",2021,24,84,28,53,19,39,9,14,5,12,22,6,3,3,0,"W",0.5
"661",1251,"Liberty","Y13",2021,26,78,27,48,11,26,13,18,6,21,16,12,3,4,0,"W",0.666666666666667
"662",1251,"Liberty","Y13",2021,27,52,21,55,6,28,4,8,3,27,7,8,3,2,0,"L",0.5
"663",1251,"Liberty","Y13",2021,31,78,29,55,11,30,9,12,4,27,16,13,3,2,0,"W",0.6
"664",1251,"Liberty","Y13",2021,37,60,18,50,7,25,17,22,5,17,10,7,5,1,0,"L",0.5
"665",1251,"Liberty","Y13",2021,43,82,30,59,13,33,9,12,11,29,18,14,8,3,0,"W",0.571428571428571
"666",1251,"Liberty","Y13",2021,50,108,35,53,18,30,20,29,4,24,26,8,8,3,0,"W",0.625
"667",1251,"Liberty","Y13",2021,60,70,26,64,7,29,11,12,6,28,13,8,2,2,0,"L",0.555555555555556
"668",1251,"Liberty","Y13",2021,61,66,26,57,12,28,2,2,7,25,13,13,8,3,0,"W",0.6
"669",1251,"Liberty","Y13",2021,67,69,21,48,4,14,23,31,3,28,9,7,2,3,0,"W",0.636363636363636
"670",1251,"Liberty","Y13",2021,68,76,30,64,8,19,8,9,9,23,15,3,5,2,0,"W",0.666666666666667
"671",1251,"Liberty","Y13",2021,74,59,25,54,5,19,4,6,3,28,11,14,2,2,0,"L",0.615384615384615
"672",1251,"Liberty","Y13",2021,75,68,28,55,7,21,5,7,8,30,17,11,1,5,0,"W",0.642857142857143
"673",1251,"Liberty","Y13",2021,88,59,20,54,7,30,12,15,9,28,7,11,3,5,0,"W",0.666666666666667
"674",1251,"Liberty","Y13",2021,89,64,23,51,6,22,12,12,5,22,12,11,5,1,0,"W",0.6875
"675",1251,"Liberty","Y13",2021,102,73,26,53,9,23,12,14,7,29,19,11,5,0,0,"W",0.705882352941177
"676",1251,"Liberty","Y13",2021,103,80,28,51,11,23,13,18,7,26,16,8,3,3,18,"W",0.722222222222222
"677",1251,"Liberty","Y13",2021,112,74,27,55,12,24,8,10,2,24,13,6,1,2,12,"W",0.736842105263158
"678",1251,"Liberty","Y13",2021,113,74,22,49,16,33,14,15,6,27,14,7,3,5,10,"W",0.75
"679",1251,"Liberty","Y13",2021,117,94,35,56,15,25,9,11,5,19,23,13,2,2,17,"W",0.761904761904762
"680",1251,"Liberty","Y13",2021,122,69,23,52,8,21,15,19,3,24,12,11,7,0,15,"W",0.772727272727273
"681",1251,"Liberty","Y13",2021,123,77,32,56,7,20,6,7,7,20,21,10,4,2,14,"W",0.782608695652174
"682",1251,"Liberty","Y13",2021,125,79,28,60,10,25,13,14,8,25,16,8,3,1,14,"W",0.791666666666667
"683",1260,"Loyola-Chicago","Y08",2021,37,88,36,61,8,22,8,12,5,29,22,9,5,2,0,"W",1
"684",1260,"Loyola-Chicago","Y08",2021,41,77,27,52,8,16,15,23,8,25,16,11,6,1,0,"W",1
"685",1260,"Loyola-Chicago","Y08",2021,43,63,21,54,9,26,12,17,6,24,15,14,3,2,0,"L",0.666666666666667
"686",1260,"Loyola-Chicago","Y08",2021,46,73,26,55,9,26,12,18,9,19,18,17,5,0,0,"L",0.5
"687",1260,"Loyola-Chicago","Y08",2021,55,90,34,57,12,26,10,13,8,27,21,13,7,3,0,"W",0.6
"688",1260,"Loyola-Chicago","Y08",2021,56,86,32,56,8,19,14,16,7,24,24,8,5,2,0,"W",0.666666666666667
"689",1260,"Loyola-Chicago","Y08",2021,61,57,20,48,4,15,13,17,8,18,12,13,11,1,0,"W",0.714285714285714
"690",1260,"Loyola-Chicago","Y08",2021,69,71,25,58,9,27,12,16,8,22,17,15,5,2,0,"L",0.625
"691",1260,"Loyola-Chicago","Y08",2021,70,58,20,47,6,21,12,17,5,23,11,10,5,2,17,"W",0.666666666666667
"692",1260,"Loyola-Chicago","Y08",2021,75,72,28,62,6,21,10,11,7,18,15,5,11,3,0,"W",0.7
"693",1260,"Loyola-Chicago","Y08",2021,76,88,33,53,11,20,11,16,2,27,19,9,9,3,0,"W",0.727272727272727
"694",1260,"Loyola-Chicago","Y08",2021,79,75,30,56,5,18,10,14,5,28,19,9,11,2,0,"W",0.75
"695",1260,"Loyola-Chicago","Y08",2021,83,69,28,50,3,14,10,15,6,24,15,15,9,0,0,"W",0.769230769230769
"696",1260,"Loyola-Chicago","Y08",2021,84,65,18,48,9,29,20,28,8,23,11,14,9,2,12,"W",0.785714285714286
"697",1260,"Loyola-Chicago","Y08",2021,90,72,28,53,2,11,14,19,4,34,11,9,8,0,0,"W",0.8
"698",1260,"Loyola-Chicago","Y08",2021,91,70,26,43,8,13,10,13,4,18,16,12,6,3,0,"W",0.8125
"699",1260,"Loyola-Chicago","Y08",2021,96,68,27,49,4,15,10,13,4,20,12,6,8,3,0,"W",0.823529411764706
"700",1260,"Loyola-Chicago","Y08",2021,97,69,22,38,3,7,22,30,4,23,14,15,7,0,0,"W",0.833333333333333
"701",1260,"Loyola-Chicago","Y08",2021,103,81,30,47,5,11,16,25,7,22,14,10,4,1,0,"W",0.842105263157895
"702",1260,"Loyola-Chicago","Y08",2021,104,50,20,57,4,19,6,10,11,30,8,19,5,6,16,"L",0.8
"703",1260,"Loyola-Chicago","Y08",2021,107,54,20,52,10,24,4,8,5,20,16,7,6,2,11,"W",0.80952380952381
"704",1260,"Loyola-Chicago","Y08",2021,116,60,21,53,5,27,13,14,8,23,11,13,12,7,9,"W",0.818181818181818
"705",1260,"Loyola-Chicago","Y08",2021,117,65,25,56,3,18,12,16,8,19,12,11,10,4,14,"W",0.826086956521739
"706",1260,"Loyola-Chicago","Y08",2021,123,73,27,57,10,21,9,12,9,28,19,12,9,2,11,"W",0.833333333333333
"707",1260,"Loyola-Chicago","Y08",2021,124,65,25,51,8,19,7,8,7,24,17,8,4,3,13,"W",0.84
"708",1260,"Loyola-Chicago","Y08",2021,125,75,26,44,10,17,13,15,4,24,19,12,5,4,15,"W",0.846153846153846
"709",1261,"LSU","W08",2021,24,94,30,58,12,26,22,26,10,20,19,9,10,1,0,"W",1
"710",1261,"LSU","W08",2021,26,81,28,52,9,24,16,21,4,16,12,9,5,2,0,"L",0.5
"711",1261,"LSU","W08",2021,28,96,30,60,13,36,23,29,13,39,16,12,8,3,0,"W",0.666666666666667
"712",1261,"LSU","W08",2021,34,86,26,48,8,20,26,34,4,39,7,14,7,4,0,"W",0.75
"713",1261,"LSU","W08",2021,42,88,33,68,8,24,14,17,15,31,14,17,12,1,0,"W",0.8
"714",1261,"LSU","W08",2021,54,86,31,56,4,15,20,28,10,24,16,14,8,2,0,"W",0.833333333333333
"715",1261,"LSU","W08",2021,57,77,30,64,9,27,8,9,15,24,16,9,7,2,0,"W",0.857142857142857
"716",1261,"LSU","W08",2021,61,79,25,61,7,18,22,25,13,15,9,12,8,2,0,"L",0.75
"717",1261,"LSU","W08",2021,65,94,31,70,10,30,22,33,14,23,10,16,19,2,0,"W",0.777777777777778
"718",1261,"LSU","W08",2021,68,75,27,56,8,21,13,16,6,23,15,16,11,3,0,"W",0.8
"719",1261,"LSU","W08",2021,72,92,34,65,7,19,17,24,12,33,10,18,7,3,0,"W",0.818181818181818
