"","TeamID","TeamScore","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF","Outcome"
"731",1400,87,31,58,5,12,20,27,10,20,17,9,6,5,24,"W"
"732",1437,73,28,62,4,23,13,16,12,34,13,11,8,10,17,"W"
"733",1458,75,26,52,10,23,13,14,6,25,13,7,9,1,15,"W"
"734",1112,68,26,47,7,14,9,16,7,24,15,12,4,12,20,"W"
"735",1124,74,17,42,2,13,38,48,9,28,9,12,7,2,16,"W"
"736",1166,76,28,54,9,23,11,21,6,30,18,6,0,3,17,"W"
"737",1211,85,25,50,9,18,26,41,7,30,13,15,5,1,28,"W"
"738",1235,93,35,55,9,17,14,16,10,24,21,9,5,5,14,"W"
"739",1242,80,32,53,0,7,16,24,14,29,17,14,2,7,14,"W"
"740",1246,56,19,50,4,15,14,21,13,27,8,15,4,7,11,"W"
"741",1272,71,27,55,6,22,11,16,15,21,19,12,8,4,20,"W"
"742",1273,78,25,45,5,13,23,28,3,24,16,8,3,0,15,"W"
"743",1314,79,33,71,4,15,9,13,21,19,15,9,7,4,19,"W"
"744",1372,77,27,51,6,16,17,23,10,25,16,17,6,2,16,"W"
"745",1390,58,19,49,8,15,12,17,5,30,10,10,6,5,20,"W"
"746",1397,86,30,56,2,14,24,31,10,27,16,12,8,3,13,"W"
"747",1417,76,29,63,5,16,13,15,13,23,17,10,11,5,13,"W"
"748",1438,70,21,40,8,17,20,25,0,28,16,7,4,5,16,"W"
"749",1455,64,23,50,6,19,12,21,11,35,17,12,4,6,17,"W"
"750",1163,77,23,52,9,20,22,28,7,29,10,11,11,2,17,"W"
"751",1173,55,19,46,7,16,10,18,11,24,12,14,7,4,16,"W"
"752",1196,61,25,58,5,20,6,9,14,24,9,6,10,5,7,"W"
"753",1257,66,22,49,6,17,16,24,10,27,14,19,9,5,18,"W"
"754",1276,79,24,54,14,28,17,21,11,19,16,4,5,2,12,"W"
"755",1277,80,28,57,7,21,17,22,10,24,17,11,9,1,20,"W"
"756",1361,63,19,44,7,16,18,24,8,30,8,6,4,2,16,"W"
"757",1458,85,29,60,11,28,16,25,14,22,15,8,1,1,17,"W"
"758",1112,84,32,65,7,18,13,18,7,21,24,6,15,8,18,"W"
"759",1124,85,30,47,11,18,14,21,5,27,19,8,2,3,11,"W"
"760",1235,85,29,66,12,26,15,21,11,26,16,14,6,1,17,"W"
"761",1246,78,27,50,8,18,16,22,10,22,11,11,6,3,15,"W"
"762",1390,60,21,47,0,9,18,26,8,29,6,16,10,4,15,"W"
"763",1397,83,27,55,6,22,23,26,18,23,15,7,2,0,14,"W"
"764",1417,77,29,53,4,14,15,23,4,26,22,3,3,3,17,"W"
"765",1438,78,30,54,5,11,13,16,6,34,13,10,3,6,16,"W"
"766",1112,70,23,48,5,12,19,25,10,19,14,7,2,4,16,"W"
"767",1173,82,28,58,8,23,18,26,10,25,19,10,8,1,25,"W"
"768",1196,79,29,58,8,21,13,18,10,30,22,12,4,5,15,"W"
"769",1458,69,26,51,6,16,11,20,8,31,18,10,1,6,16,"W"
"770",1163,81,26,50,9,19,20,22,5,26,9,9,5,4,15,"W"
"771",1246,74,24,55,4,14,22,27,15,22,8,12,5,2,19,"W"
"772",1276,73,27,49,11,20,8,10,6,20,14,13,5,1,13,"W"
"773",1277,61,21,47,5,14,14,18,7,25,13,10,5,4,16,"W"
"774",1196,62,18,48,5,15,21,28,12,25,10,7,5,5,10,"W"
"775",1458,64,24,61,6,17,10,12,13,25,11,8,3,0,15,"W"
"776",1163,60,17,49,5,22,21,22,7,23,8,8,7,3,12,"W"
"777",1246,75,31,58,7,11,6,11,17,18,8,11,2,6,14,"W"
"778",1163,63,24,43,5,12,10,13,5,23,12,13,6,4,16,"W"
"779",1246,74,29,58,2,5,14,21,11,21,9,4,4,1,17,"W"
"780",1163,60,22,53,6,19,10,10,8,26,8,10,9,4,17,"W"
"781",1214,74,26,53,3,7,19,34,6,31,20,14,6,3,19,"W"
"782",1279,94,36,80,7,23,15,23,16,27,24,7,7,6,21,"W"
"783",1173,56,20,42,7,21,9,14,3,22,13,11,4,1,14,"W"
"784",1352,81,28,62,4,16,21,33,11,20,11,5,12,2,21,"W"
"785",1112,93,32,53,5,11,24,27,12,23,13,12,8,3,23,"W"
"786",1116,56,22,48,3,8,9,16,8,27,13,10,4,3,16,"W"
"787",1139,56,16,48,4,13,20,28,5,23,11,5,5,4,13,"W"
"788",1153,66,25,61,4,10,12,21,11,27,9,9,8,5,16,"W"
"789",1207,84,25,48,11,23,23,32,10,26,10,14,5,3,18,"W"
"790",1209,57,22,54,5,16,8,13,9,13,12,6,13,2,13,"W"
"791",1246,79,28,61,3,10,20,28,13,38,15,13,7,5,18,"W"
"792",1301,66,28,66,5,24,5,7,11,28,11,11,2,2,15,"W"
"793",1314,67,27,49,5,7,8,13,12,23,14,17,2,2,18,"W"
"794",1323,69,27,47,2,6,13,18,2,15,19,7,9,4,13,"W"
"795",1326,75,28,57,6,15,13,22,8,24,16,11,5,7,17,"W"
"796",1412,60,24,69,3,18,9,11,19,33,9,13,7,5,10,"W"
"797",1417,60,20,47,10,20,10,14,7,27,10,18,4,5,17,"W"
"798",1428,57,18,38,5,13,16,21,4,22,11,17,7,7,12,"W"
"799",1437,93,36,57,11,22,10,15,8,25,22,8,8,6,10,"W"
"800",1462,76,26,56,10,23,14,21,8,30,17,10,6,4,14,"W"
"801",1173,66,18,42,8,23,22,30,3,29,9,12,8,4,14,"W"
"802",1181,85,34,54,10,21,7,14,9,31,28,11,7,3,8,"W"
"803",1211,86,30,58,7,22,19,28,11,24,16,9,5,3,13,"W"
"804",1234,83,35,69,6,16,7,10,14,32,12,5,3,5,11,"W"
"805",1242,75,27,50,9,13,12,15,10,26,16,14,7,3,17,"W"
"806",1257,57,23,55,5,15,6,6,9,16,9,9,4,2,11,"W"
"807",1268,65,19,40,9,21,18,24,4,30,9,11,5,5,19,"W"
"808",1277,70,26,57,7,18,11,19,5,30,18,9,8,3,22,"W"
"809",1320,71,23,50,9,18,16,18,8,21,10,7,9,1,14,"W"
"810",1328,69,25,57,7,24,12,16,14,26,10,9,5,6,14,"W"
"811",1332,79,29,53,7,19,14,18,3,25,11,12,9,6,12,"W"
"812",1361,76,25,53,9,22,17,30,13,27,12,13,5,3,12,"W"
"813",1438,79,26,57,6,17,21,25,11,24,11,7,5,3,10,"W"
"814",1452,68,22,49,5,16,19,27,9,22,11,12,7,1,25,"W"
"815",1455,81,25,61,2,13,29,34,15,24,9,7,9,6,17,"W"
"816",1458,86,33,61,11,27,9,12,12,24,14,9,5,1,11,"W"
"817",1112,73,23,63,7,19,20,24,18,25,14,8,9,4,13,"W"
"818",1246,64,20,54,4,15,20,28,12,26,10,7,7,9,15,"W"
"819",1301,71,24,53,3,11,20,27,13,32,11,10,2,4,21,"W"
"820",1314,87,27,60,4,10,29,37,17,25,14,16,13,3,25,"W"
"821",1323,67,22,51,6,20,17,22,9,31,9,13,4,8,16,"W"
"822",1417,92,35,58,5,9,17,25,15,26,17,13,4,4,16,"W"
"823",1428,75,22,38,8,14,23,32,4,21,12,9,3,3,14,"W"
"824",1462,75,23,34,7,13,22,25,5,18,13,14,3,2,17,"W"
"825",1181,68,30,55,6,14,2,2,5,28,16,9,7,6,12,"W"
"826",1211,87,32,52,10,16,13,21,7,27,20,11,4,2,11,"W"
"827",1257,66,22,48,5,11,17,21,10,20,11,7,2,5,16,"W"
"828",1277,60,17,40,6,12,20,33,7,25,7,6,4,7,19,"W"
"829",1328,72,22,49,9,18,19,24,10,25,13,15,9,3,15,"W"
"830",1452,69,24,60,7,19,14,19,14,18,11,10,15,1,20,"W"
"831",1455,78,25,51,10,20,18,24,5,27,13,12,10,3,20,"W"
"832",1458,72,22,51,7,23,21,29,10,22,11,6,3,3,13,"W"
"833",1112,68,22,54,7,22,17,19,10,23,10,8,9,1,14,"W"
"834",1246,78,24,50,4,15,26,32,11,33,13,10,7,7,21,"W"
"835",1323,81,30,54,9,19,12,15,6,26,18,11,4,4,14,"W"
"836",1458,79,26,56,7,21,20,23,12,23,13,5,3,0,18,"W"
"837",1181,63,20,45,3,9,20,26,8,23,5,14,6,4,16,"W"
"838",1211,74,27,67,3,19,17,23,18,32,15,5,5,4,18,"W"
"839",1257,75,27,54,3,12,18,27,7,27,15,5,5,4,13,"W"
"840",1277,62,22,57,9,27,9,16,15,21,9,5,1,1,16,"W"
"841",1246,68,25,47,4,8,14,20,10,19,8,11,4,9,12,"W"
"842",1458,85,25,45,12,18,23,31,4,17,11,9,5,1,21,"W"
"843",1181,66,21,56,8,19,16,19,9,22,10,3,8,2,12,"W"
"844",1277,76,26,60,9,23,15,20,10,31,20,12,5,7,22,"W"
"845",1181,81,26,50,2,10,27,37,7,29,10,8,9,4,18,"W"
"846",1458,71,23,48,7,17,18,22,12,22,10,10,1,2,14,"W"
"847",1181,68,24,51,4,11,16,20,6,27,7,5,4,6,13,"W"
"848",1195,96,34,57,8,23,20,34,10,42,27,18,6,4,18,"W"
"849",1455,70,22,59,7,19,19,25,9,34,12,7,5,2,22,"W"
"850",1221,59,18,40,9,25,14,19,2,27,14,14,3,1,13,"W"
"851",1276,67,24,59,6,25,13,16,12,26,10,8,5,6,14,"W"
"852",1114,85,30,77,9,27,16,28,15,30,9,9,13,0,22,"W"
"853",1139,71,25,51,9,17,12,16,8,26,14,14,10,2,14,"W"
"854",1163,74,23,58,6,17,22,23,11,25,8,10,8,8,26,"W"
"855",1181,93,29,54,4,15,31,43,12,28,11,10,4,8,18,"W"
"856",1211,68,24,56,6,17,14,21,12,36,12,20,7,2,19,"W"
"857",1231,99,37,57,10,16,15,19,8,22,23,12,10,5,16,"W"
"858",1235,94,32,64,10,22,20,25,7,28,17,10,9,5,17,"W"
"859",1242,105,39,70,6,16,21,27,14,27,23,10,8,9,27,"W"
"860",1246,85,33,63,4,13,15,17,10,34,14,10,9,15,17,"W"
"861",1274,79,24,54,5,15,26,34,11,33,9,14,5,6,18,"W"
"862",1314,83,31,73,7,21,14,19,18,23,13,7,8,10,19,"W"
"863",1344,70,25,62,9,24,11,14,8,23,17,6,5,3,15,"W"
"864",1428,80,27,50,7,18,19,22,15,23,16,20,11,1,11,"W"
"865",1438,81,32,58,12,25,5,8,6,31,20,5,4,7,14,"W"
"866",1455,65,24,59,3,20,14,19,9,21,9,6,9,5,21,"W"
"867",1463,79,26,49,5,16,22,29,8,28,14,12,3,4,17,"W"
"868",1218,77,27,52,3,14,20,25,2,27,8,11,3,3,25,"W"
"869",1234,72,24,69,7,28,17,22,13,25,13,3,6,3,15,"W"
"870",1268,79,23,45,9,23,24,27,6,23,10,13,5,3,17,"W"
"871",1292,90,33,59,11,19,13,21,10,18,16,10,6,5,13,"W"
"872",1320,75,21,43,8,20,25,32,5,25,7,10,2,3,18,"W"
"873",1323,70,25,43,8,15,12,15,5,28,12,16,3,8,9,"W"
"874",1328,82,28,56,11,20,15,25,10,21,15,10,7,7,15,"W"
"875",1332,91,34,61,6,20,17,22,11,33,15,7,1,6,15,"W"
"876",1372,70,17,55,7,23,29,39,11,22,12,7,16,3,25,"W"
"877",1386,78,28,58,9,24,13,17,10,19,13,6,4,4,18,"W"
"878",1393,70,21,53,8,22,20,23,16,32,10,15,7,2,17,"W"
"879",1401,92,32,57,7,19,21,28,12,33,17,20,13,1,19,"W"
"880",1433,75,27,56,4,20,17,21,9,31,13,12,3,4,18,"W"
"881",1437,86,33,57,13,28,7,11,7,25,21,11,8,5,10,"W"
"882",1458,47,17,53,4,19,9,15,12,25,6,6,6,2,11,"W"
"883",1462,71,30,62,7,14,4,4,13,30,14,13,4,2,16,"W"
"884",1181,71,23,50,11,23,14,16,5,23,12,10,6,7,18,"W"
"885",1211,82,34,61,9,19,5,6,8,26,14,9,7,3,13,"W"
"886",1231,73,25,52,6,21,17,23,6,24,13,13,5,4,22,"W"
"887",1235,78,30,53,11,21,7,16,4,27,15,6,6,0,10,"W"
"888",1242,73,25,51,6,17,17,22,8,36,14,13,3,7,13,"W"
"889",1274,65,21,38,7,12,16,23,2,24,7,16,10,4,15,"W"
"890",1314,85,31,59,4,14,19,21,13,29,12,15,5,4,19,"W"
"891",1438,77,29,52,2,10,17,21,6,26,11,9,3,2,13,"W"
"892",1268,73,22,48,1,18,28,31,3,33,8,11,5,7,18,"W"
"893",1323,76,29,51,6,17,12,16,11,20,15,13,2,2,12,"W"
"894",1328,85,29,60,8,26,19,25,11,26,10,12,5,5,18,"W"
"895",1332,69,21,53,6,24,21,25,7,28,6,11,2,7,19,"W"
"896",1393,75,27,49,8,20,13,22,8,29,14,10,6,11,9,"W"
"897",1401,92,31,71,7,31,23,34,13,37,8,14,6,0,23,"W"
"898",1437,87,32,54,10,19,13,17,6,26,23,13,9,4,16,"W"
"899",1458,66,25,59,8,27,8,13,7,31,12,12,3,6,21,"W"
"900",1242,79,29,62,3,9,18,21,13,30,14,11,5,1,20,"W"
"901",1328,77,31,63,11,25,4,9,10,31,23,15,4,5,18,"W"
"902",1332,82,32,65,10,23,8,17,12,30,22,8,3,5,17,"W"
"903",1437,92,32,51,10,15,18,19,9,18,17,8,8,1,16,"W"
"904",1314,101,32,62,11,20,26,33,15,22,20,9,7,5,22,"W"
"905",1323,61,22,55,4,13,13,14,11,21,13,12,10,6,9,"W"
"906",1393,63,22,61,5,15,14,16,15,18,9,9,9,10,12,"W"
"907",1438,84,32,57,4,11,16,24,7,26,26,8,8,5,13,"W"
"908",1328,80,27,58,12,24,14,17,14,24,16,15,4,2,21,"W"
"909",1437,64,21,52,4,18,18,19,5,23,7,9,11,2,16,"W"
"910",1314,88,32,52,4,13,20,24,13,19,17,6,4,1,17,"W"
"911",1393,68,21,57,6,18,20,25,12,24,10,8,11,7,15,"W"
"912",1314,83,35,65,4,17,9,11,16,27,18,12,6,5,12,"W"
"913",1437,95,35,49,11,18,14,19,7,25,14,11,12,3,11,"W"
"914",1437,77,28,48,8,14,13,17,2,21,6,10,5,5,16,"W"
"915",1243,95,31,47,6,16,27,36,7,22,18,15,6,3,26,"W"
"916",1291,67,25,47,10,19,7,13,6,19,14,16,6,1,13,"W"
"917",1413,67,22,48,5,16,18,22,6,34,14,18,4,1,13,"W"
"918",1425,75,24,57,7,19,20,27,16,20,12,7,4,4,13,"W"
"919",1112,100,36,62,4,11,24,28,7,33,14,7,3,3,18,"W"
"920",1139,76,24,49,8,19,20,30,5,37,15,12,4,6,15,"W"
"921",1196,80,26,54,7,22,21,27,12,26,16,15,12,4,12,"W"
"922",1199,86,30,54,2,13,24,39,9,37,16,16,9,9,19,"W"
"923",1211,66,25,63,8,30,8,18,14,36,8,9,5,7,13,"W"
"924",1235,84,30,54,8,19,16,18,7,31,17,13,4,3,15,"W"
"925",1292,81,28,58,7,13,18,27,11,26,19,8,4,3,20,"W"
"926",1321,68,26,53,6,14,10,18,8,29,10,12,7,0,18,"W"
"927",1323,60,21,52,4,11,14,21,9,27,10,6,4,3,9,"W"
"928",1345,80,31,60,9,20,9,14,11,27,16,10,2,6,15,"W"
"929",1388,85,25,45,6,17,29,39,7,30,13,15,5,4,20,"W"
"930",1437,76,31,60,6,17,8,11,14,29,14,13,5,3,17,"W"
"931",1438,76,26,52,7,17,17,25,6,27,9,8,5,5,19,"W"
"932",1452,86,30,66,5,11,21,29,17,25,15,13,7,5,19,"W"
"933",1458,84,26,60,13,31,19,25,17,20,19,8,4,3,22,"W"
"934",1462,76,25,50,9,23,17,24,9,25,15,15,8,2,17,"W"
"935",1116,77,28,60,3,7,18,23,8,24,13,10,12,7,20,"W"
"936",1124,91,35,61,4,8,17,19,10,29,15,12,4,7,15,"W"
"937",1153,75,27,43,5,11,16,22,7,24,10,11,4,4,12,"W"
"938",1181,87,29,62,13,28,16,23,14,22,15,8,13,8,17,"W"
"939",1242,100,36,64,11,25,17,20,11,34,19,12,6,6,17,"W"
"940",1246,79,27,61,3,17,22,28,11,35,12,12,5,9,15,"W"
"941",1257,78,31,64,5,15,11,14,16,20,14,6,7,5,12,"W"
"942",1276,92,29,56,16,29,18,22,6,15,19,4,5,6,14,"W"
"943",1277,78,30,53,6,20,12,14,10,26,18,12,1,3,18,"W"
"944",1314,103,38,75,8,22,19,26,20,34,18,10,6,4,13,"W"
"945",1332,93,35,63,9,23,14,21,15,26,11,12,8,2,14,"W"
"946",1348,84,26,58,4,21,28,31,8,30,11,8,8,3,16,"W"
"947",1376,93,36,68,8,24,13,19,13,23,17,9,11,2,13,"W"
"948",1417,97,37,59,7,14,16,23,6,27,25,6,2,3,12,"W"
"949",1425,66,24,50,8,28,10,14,9,25,14,10,5,4,16,"W"
"950",1455,64,19,48,6,20,20,27,13,35,11,16,0,8,19,"W"
"951",1112,69,23,51,4,11,19,23,9,23,4,9,7,5,12,"W"
"952",1139,74,24,47,8,15,18,23,2,26,16,10,4,2,16,"W"
"953",1196,65,23,50,8,21,11,18,7,29,10,10,6,1,10,"W"
"954",1211,79,26,59,4,16,23,36,15,27,10,14,7,7,18,"W"
"955",1345,80,31,64,8,26,10,15,9,29,27,10,6,1,15,"W"
"956",1452,83,27,54,8,14,21,26,10,24,16,12,6,5,18,"W"
"957",1458,65,26,49,6,18,7,16,12,22,10,14,4,5,19,"W"
"958",1462,91,30,54,11,17,20,26,7,29,20,9,4,3,20,"W"
"959",1124,82,31,61,7,19,13,15,14,20,16,12,8,3,16,"W"
"960",1242,90,34,64,8,20,14,15,8,28,12,7,9,3,16,"W"
"961",1246,65,23,55,7,18,12,18,10,26,11,7,6,5,11,"W"
"962",1276,73,28,57,6,17,11,14,9,21,11,6,4,4,15,"W"
"963",1314,72,24,63,5,17,19,25,18,27,15,17,13,4,10,"W"
"964",1332,75,25,52,7,16,18,27,15,20,11,14,8,2,14,"W"
"965",1376,88,27,63,7,22,27,32,15,22,16,11,8,2,22,"W"
"966",1417,79,31,62,11,28,6,10,7,23,21,3,5,5,10,"W"
"967",1211,61,18,44,4,10,21,32,7,27,7,16,5,3,26,"W"
"968",1242,98,34,62,15,28,15,22,12,24,18,10,9,2,15,"W"
"969",1332,69,26,58,8,17,9,16,6,30,15,5,6,3,9,"W"
"970",1462,73,28,53,6,16,11,16,7,20,14,8,3,1,14,"W"
"971",1196,84,28,62,8,22,20,28,14,20,10,12,4,7,24,"W"
"972",1246,86,31,63,10,23,14,17,10,19,18,6,5,5,17,"W"
"973",1314,92,31,57,9,24,21,33,10,28,22,10,7,1,21,"W"
"974",1376,70,23,50,8,20,16,23,11,29,12,16,7,6,20,"W"
"975",1211,83,29,61,12,24,13,25,11,30,15,10,7,6,19,"W"
"976",1332,74,29,57,11,25,5,7,9,27,12,13,5,8,13,"W"
"977",1314,75,27,58,3,15,18,26,13,31,17,16,7,9,18,"W"
"978",1376,77,26,53,2,10,23,31,11,23,7,11,4,2,17,"W"
"979",1211,77,29,60,9,19,10,13,10,31,15,12,3,8,21,"W"
"980",1314,77,25,68,8,21,19,27,17,26,16,11,7,3,22,"W"
"981",1314,71,26,73,4,27,15,26,15,31,15,4,7,8,22,"W"
"982",1347,71,28,59,6,17,9,13,8,30,17,15,6,2,23,"W"
"983",1382,65,23,60,4,19,15,21,7,24,7,6,11,0,14,"W"
"984",1393,60,20,49,7,20,13,23,10,27,10,11,5,2,16,"W"
"985",1411,64,21,57,6,24,16,19,13,28,9,14,7,8,12,"W"
"986",1104,86,30,50,8,18,18,27,10,16,19,17,3,3,18,"W"
"987",1138,89,34,62,15,30,6,7,8,24,13,10,4,2,15,"W"
"988",1181,89,36,67,13,30,4,8,14,25,24,12,5,2,12,"W"
"989",1196,77,27,65,10,32,13,18,9,26,19,9,11,4,21,"W"
"990",1211,68,25,59,5,23,13,25,10,27,7,10,5,2,14,"W"
"991",1222,67,22,59,5,13,18,24,7,32,5,7,3,1,25,"W"
"992",1242,76,27,61,7,17,15,17,8,33,11,8,8,6,14,"W"
"993",1246,78,26,51,0,6,26,32,6,30,11,10,6,3,19,"W"
"994",1260,64,26,55,8,21,4,9,8,19,19,10,6,3,14,"W"
"995",1276,61,21,47,5,16,14,22,5,31,11,14,4,3,14,"W"
"996",1326,81,27,72,12,40,15,19,15,32,15,9,10,2,15,"W"
"997",1348,83,30,77,11,28,12,20,15,26,16,6,4,5,17,"W"
"998",1371,94,28,58,7,21,31,39,11,29,12,7,6,2,23,"W"
"999",1397,73,27,60,5,18,14,16,13,31,13,12,6,6,17,"W"
"1000",1403,70,25,54,4,16,16,24,9,32,14,13,5,6,21,"W"
"1001",1437,87,31,52,14,27,11,14,7,27,20,13,7,5,16,"W"
"1002",1120,62,21,59,5,24,15,32,12,24,10,12,10,4,18,"W"
"1003",1139,79,29,59,11,26,10,12,11,34,15,14,5,0,20,"W"
"1004",1153,68,24,62,9,30,11,14,20,26,14,8,7,3,10,"W"
"1005",1155,79,33,59,6,14,7,9,3,28,11,8,6,4,18,"W"
"1006",1199,67,21,49,7,15,18,31,5,30,18,11,9,6,18,"W"
"1007",1243,69,23,50,9,19,14,25,7,28,12,11,6,5,11,"W"
"1008",1267,81,28,60,9,23,16,22,7,23,11,9,12,4,15,"W"
"1009",1277,82,31,58,5,17,15,22,11,29,21,10,4,6,22,"W"
"1010",1305,87,32,63,11,29,12,20,5,29,18,7,2,6,17,"W"
"1011",1314,84,31,60,9,22,13,18,10,37,19,18,8,2,17,"W"
"1012",1345,74,23,59,9,22,19,27,12,32,10,9,5,4,18,"W"
"1013",1393,57,21,57,3,14,12,15,12,25,8,7,6,5,18,"W"
"1014",1401,73,26,52,6,16,15,26,11,33,13,14,2,8,13,"W"
"1015",1420,74,26,48,12,24,10,14,4,29,16,12,2,0,13,"W"
"1016",1452,85,32,62,4,11,17,24,14,19,18,8,9,4,23,"W"
"1017",1462,102,35,64,11,24,21,32,10,32,19,13,6,10,22,"W"
"1018",1181,87,29,51,10,21,19,24,9,27,20,14,5,1,15,"W"
"1019",1211,90,31,58,9,22,19,31,13,26,15,13,5,4,22,"W"
"1020",1242,83,28,56,9,21,18,26,9,23,18,11,7,3,16,"W"
"1021",1246,95,36,64,7,15,16,23,13,29,16,13,6,4,20,"W"
"1022",1260,63,22,44,8,20,11,16,5,22,17,10,3,1,13,"W"
"1023",1276,64,21,59,8,30,14,20,10,28,13,7,4,5,22,"W"
"1024",1403,69,28,63,6,15,7,14,13,26,17,8,4,5,14,"W"
"1025",1437,81,25,63,17,41,14,16,13,22,18,10,6,5,21,"W"
"1026",1155,84,29,61,10,26,16,23,9,41,19,7,4,6,16,"W"
"1027",1199,75,24,55,8,23,19,22,10,22,7,14,10,4,23,"W"
"1028",1243,50,18,44,1,12,13,18,5,30,4,18,13,2,17,"W"
"1029",1305,75,30,61,6,18,9,16,8,25,13,2,5,0,15,"W"
"1030",1345,76,26,52,11,24,13,18,11,19,12,10,3,3,15,"W"
"1031",1393,55,15,42,1,8,24,31,7,23,3,12,5,6,20,"W"
"1032",1401,86,31,60,10,24,14,21,7,43,17,14,5,8,13,"W"
"1033",1452,94,33,66,12,25,16,18,15,25,19,16,9,4,22,"W"
"1034",1199,75,27,58,6,20,15,22,10,30,19,13,8,9,22,"W"
"1035",1243,61,19,54,9,22,14,22,11,18,12,10,11,2,30,"W"
"1036",1260,69,29,52,5,13,6,8,6,26,15,16,6,1,13,"W"
"1037",1276,99,39,63,14,24,7,8,4,24,21,7,12,0,15,"W"
"1038",1181,69,22,56,5,26,20,28,16,17,13,7,8,2,16,"W"
"1039",1242,80,28,60,10,22,14,22,12,26,14,13,4,5,22,"W"
"1040",1403,78,28,59,5,17,17,18,11,23,15,11,5,5,12,"W"
"1041",1437,90,27,54,13,24,23,27,7,29,16,16,5,5,20,"W"
"1042",1260,78,27,47,9,18,15,18,4,32,17,15,2,2,15,"W"
"1043",1276,58,19,49,4,22,16,24,9,25,8,11,6,4,16,"W"
"1044",1242,85,30,69,13,36,12,15,17,30,20,18,5,3,14,"W"
"1045",1437,71,19,57,4,24,29,35,20,31,7,12,6,4,17,"W"
"1046",1276,69,25,59,7,28,12,18,11,25,8,11,10,2,11,"W"
"1047",1437,95,36,65,18,40,5,7,7,26,20,10,3,5,14,"W"
"1048",1437,79,27,57,10,27,15,20,12,26,7,12,5,3,18,"W"
"1049",1125,81,28,53,9,23,16,21,3,30,15,11,6,4,12,"W"
"1050",1192,82,30,55,9,21,13,19,13,27,12,17,1,8,10,"W"
"1051",1113,74,22,49,5,12,25,33,6,36,12,21,5,2,18,"W"
"1052",1295,78,25,52,9,20,19,24,8,21,12,6,0,3,14,"W"
"1053",1120,78,26,57,12,31,14,21,6,18,13,10,9,2,24,"W"
"1054",1124,78,28,52,16,34,6,9,9,22,20,12,7,4,17,"W"
"1055",1196,70,24,53,5,18,17,22,10,21,10,11,8,5,19,"W"
"1056",1199,76,21,55,3,12,31,37,12,27,6,7,9,4,18,"W"
"1057",1211,87,34,64,9,21,10,16,15,32,22,11,9,6,20,"W"
"1058",1242,87,34,61,8,22,11,12,10,35,12,12,6,4,19,"W"
"1059",1246,79,30,56,4,14,15,19,14,30,10,12,5,1,18,"W"
"1060",1261,79,28,61,4,17,19,28,12,34,12,11,7,6,11,"W"
"1061",1268,79,30,69,6,22,13,20,15,26,12,5,3,4,18,"W"
"1062",1276,74,25,51,5,17,19,24,6,33,15,12,6,1,14,"W"
"1063",1277,76,23,54,5,19,25,26,8,28,9,9,3,5,18,"W"
"1064",1278,86,29,58,11,27,17,26,11,24,10,5,2,3,15,"W"
"1065",1293,83,30,56,9,18,14,24,8,34,23,12,6,5,14,"W"
"1066",1345,61,20,53,9,30,12,18,9,36,12,11,4,2,12,"W"
"1067",1437,61,24,49,8,20,5,9,5,24,11,7,3,3,7,"W"
"1068",1459,84,26,54,13,28,19,23,6,20,11,9,3,4,14,"W"
"1069",1138,91,31,60,10,27,19,26,13,29,15,15,7,1,20,"W"
"1070",1181,85,33,65,8,19,11,17,8,30,14,6,6,7,14,"W"
"1071",1222,84,33,64,8,29,10,13,13,38,22,11,3,5,14,"W"
"1072",1234,79,29,53,11,22,10,16,7,26,15,14,1,1,15,"W"
"1073",1251,80,24,52,12,25,20,25,7,21,16,10,4,1,15,"W"
"1074",1314,88,35,75,7,22,11,15,20,32,16,12,3,0,16,"W"
"1075",1326,62,23,58,5,20,11,14,12,26,12,11,7,2,12,"W"
"1076",1328,95,34,59,6,13,21,26,6,25,15,4,10,2,13,"W"
"1077",1332,72,28,51,7,15,9,11,6,28,12,12,6,5,14,"W"
"1078",1397,77,30,64,9,26,8,11,12,23,13,8,7,5,12,"W"
"1079",1403,72,28,53,6,17,10,17,2,29,18,11,7,8,9,"W"
"1080",1414,70,22,50,9,23,17,19,8,25,10,14,9,1,13,"W"
"1081",1416,73,28,57,9,14,8,11,10,32,12,15,6,6,14,"W"
"1082",1438,71,28,54,7,23,8,13,12,23,12,15,10,3,9,"W"
"1083",1439,66,20,48,4,10,22,27,5,24,10,11,9,0,14,"W"
"1084",1449,78,25,51,10,17,18,21,7,22,14,15,10,6,18,"W"
"1085",1120,89,32,61,13,30,12,15,6,21,17,7,9,3,21,"W"
"1086",1199,90,36,71,11,27,7,9,15,30,21,12,11,6,16,"W"
"1087",1211,83,31,57,7,20,14,21,13,26,19,11,6,7,21,"W"
"1088",1246,62,21,52,3,13,17,20,11,25,9,9,7,1,13,"W"
"1089",1261,69,24,65,7,24,14,16,10,24,12,10,6,4,16,"W"
"1090",1276,64,24,57,7,21,9,12,11,31,13,10,5,3,10,"W"
"1091",1277,70,28,49,6,15,8,11,11,34,16,22,4,3,18,"W"
"1092",1345,87,29,54,16,30,13,16,12,30,19,12,3,2,13,"W"
"1093",1181,77,30,67,10,25,7,12,13,23,15,8,8,3,18,"W"
"1094",1222,74,26,56,5,19,17,25,9,28,10,6,12,2,20,"W"
